"","cow","cow_numerical","country","year","f41b","f41c","f41d","f41e","c14","a4aCIT","a4xCIT","a4aTCN","a4xTCN","f5a","f5b","b12_perm_1","b12_perm_1_name","b12_perm_2","b12_perm_2_name","b12_temp_1","b12_temp_1_name","b12_temp_2","b12_temp_2_name","b12_temp_3","b12_temp_3_name","b12_temp_4","b12_temp_4_name","b12_temp_5","b12_temp_5_name","b12_temp_6","b12_temp_6_name","b12_EUblue","b12_EUblue_name","f61b","f61c","f62b","f62c","a4a","a4x","b12mean","access","conseq","prevmeas","migsp_index"
"1413","URU",165,"Uruguay",1988,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1414","URU",165,"Uruguay",1989,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1415","URU",165,"Uruguay",1990,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1416","URU",165,"Uruguay",1991,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1417","URU",165,"Uruguay",1992,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1418","URU",165,"Uruguay",1993,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1419","URU",165,"Uruguay",1994,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1420","URU",165,"Uruguay",1995,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1421","URU",165,"Uruguay",1996,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1422","URU",165,"Uruguay",1997,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1423","URU",165,"Uruguay",1998,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1424","URU",165,"Uruguay",1999,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1425","URU",165,"Uruguay",2000,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1426","URU",165,"Uruguay",2001,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1427","URU",165,"Uruguay",2002,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1428","URU",165,"Uruguay",2003,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1429","URU",165,"Uruguay",2004,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1430","URU",165,"Uruguay",2005,".b",".b",".b",".b","0",".5",".9",".5",".9",".b",".b","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1431","URU",165,"Uruguay",2006,".d",".d",".d",".d","0",".5",".9",".5",".9",".d",".d","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".8",".5",".85",".755"
"1432","URU",165,"Uruguay",2007,".d",".d",".5",".5","0",".5",".9",".5",".9",".d",".d","1","Entrada En Carácter Permanente",".m","Permanent Resident",".5","Entrada En Carácter Temporario/Residente Temporario",".m","Temporary Residence Non-Mercosur (0.5-2 Years)",".m","Temporary Residence Mercosur (0.5-2 Years)",".m","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".9",".75",".7142857",".5",".85",".7125"
"1433","URU",165,"Uruguay",2008,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1434","URU",165,"Uruguay",2009,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1435","URU",165,"Uruguay",2010,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1436","URU",165,"Uruguay",2011,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1437","URU",165,"Uruguay",2012,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1438","URU",165,"Uruguay",2013,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1439","URU",165,"Uruguay",2014,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1440","URU",165,"Uruguay",2015,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1441","URU",165,"Uruguay",2016,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1442","URU",165,"Uruguay",2017,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1443","URU",165,"Uruguay",2018,"1","1",".5",".5","0",".5",".6",".5",".6","1","1",".m","Entrada En Carácter Permanente","1","Permanent Resident",".m","Entrada En Carácter Temporario/Residente Temporario","0","Temporary Residence Non-Mercosur (0.5-2 Years)","1","Temporary Residence Mercosur (0.5-2 Years)","0","Temporary Residence with 'Hoja Provisoria De Identidad' (-6 Months)",".m","",".m","",".m","","1","1","1","1",".5",".6",".5",".7777778",".75",".5666667",".73125"
"1444","USA",2,"United States of America",1980,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1445","USA",2,"United States of America",1981,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1446","USA",2,"United States of America",1982,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1447","USA",2,"United States of America",1983,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1448","USA",2,"United States of America",1984,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1449","USA",2,"United States of America",1985,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens",".m","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1","1",".7777778",".625","1",".78125"
"1450","USA",2,"United States of America",1986,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens","0","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1",".6666667",".7777778",".625",".8888889",".7604167"
"1451","USA",2,"United States of America",1987,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens","0","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1",".6666667",".7777778",".625",".8888889",".7604167"
"1452","USA",2,"United States of America",1988,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens","0","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1",".6666667",".7777778",".625",".8888889",".7604167"
"1453","USA",2,"United States of America",1989,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ",".m","H-1B (workers with special skills/speciality occupations)",".m","O-1 Extraordiary Ability or Achievement Aliens","0","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1",".6666667",".7777778",".625",".8888889",".7604167"
"1454","USA",2,"United States of America",1990,"1","1","1","0","0",".5","1",".5","1","1",".5","1","LPR Legal Permanent Resident ","1","Immigrant professionals with baccheloreate ","0","H-1B (workers with special skills/speciality occupations)","0","O-1 Extraordiary Ability or Achievement Aliens","0","H2-A Agricultural workers",".m","",".m","",".m","",".m","","1","1","1","1",".5","1",".4",".7777778",".625",".8",".74375"
